brier,clean_correct_count,confidence_mean_absolute,confidence_mean_signed,confidence_median,confidence_q25,confidence_q75,control_margin_mean_within_model,cosine_mean_within_model,count,ece,ece_bin_counts,entropy_mean,failure_count,failure_prevalence_among_clean_correct,family,increased_confidence_failure_fraction,js_mean,label_consistency,linear_cka,model,nll,normalized_instability_mean,run,seed,severity,transformed_accuracy,unique_source_count
0.08910373738873023,3993,0.02632682146113596,0.019606715242067974,5.960464477539062e-07,-1.1920928955078125e-07,0.00016316771507263184,0.4970594462525083,0.9445302474435283,4050,0.03194933056095502,"[0, 0, 0, 0, 0, 5, 14, 27, 37, 43, 46, 33, 61, 73, 3711]",0.06544043865580763,203,0.0508389681943401,texture,0.06896551724137931,0.03404278550027997,0.9412345679012346,0.8500367241347013,resnet50,0.2173474511697613,0.0012890108215211098,resnet50-seed29,29,severe,0.942962962962963,4050
0.20014664352846018,3994,0.03736223911061699,0.029565289756398144,1.4275312423706055e-05,-1.1920928955078125e-07,0.0034919679164886475,0.41107213137481174,0.8618154145030429,4050,0.08281792517797448,"[0, 0, 0, 0, 0, 4, 9, 45, 45, 53, 72, 64, 90, 124, 3544]",0.09210677324987694,438,0.10966449674511768,resolution,0.13013698630136986,0.07009498704210441,0.885679012345679,0.5768904637531196,resnet50,0.7110469078241647,0.0095528730376467,resnet50-seed43,43,mild,0.8814814814814815,4050
0.9992688483042634,3994,0.07105403457894738,0.0620737165948491,0.001411736011505127,8.344650268554688e-07,0.05835145711898804,0.18164957343445295,0.6323928565626842,4050,0.47665125994034746,"[0, 0, 0, 0, 0, 11, 21, 67, 113, 99, 107, 123, 195, 233, 3081]",0.17048181280592375,2159,0.5405608412618929,resolution,0.10050949513663733,0.3614487716040936,0.4567901234567901,0.474846248720025,resnet50,7.519215386296887,0.21913665599756138,resnet50-seed43,43,moderate,0.45555555555555555,4050
1.6445141580438705,3994,0.041781602339980045,0.03203428060184291,2.3066997528076172e-05,-5.960464477539062e-07,0.007653549313545227,-0.08293623295168519,0.3678070501765461,4050,0.8114493057315733,"[0, 0, 0, 0, 0, 0, 0, 28, 60, 67, 89, 67, 106, 183, 3450]",0.09064765631305183,3390,0.8487731597396094,resolution,0.2528023598820059,0.5864007027653839,0.1506172839506173,0.35388338403911146,resnet50,33.93514710638782,0.6601411979881115,resnet50-seed43,43,severe,0.15037037037037038,4050
0.031123873998310677,3994,0.005387647424215152,0.000971400053412826,0.0,-1.1920928955078125e-07,1.7881393432617188e-06,0.5428198091286681,0.9935630922568994,4050,0.01229548833988334,"[0, 0, 0, 0, 0, 0, 0, 11, 11, 7, 11, 12, 16, 37, 3945]",0.01855705792405102,26,0.006509764646970456,spectral_appearance,0.38461538461538464,0.0032279909659083876,0.9918518518518519,0.9817249470093643,resnet50,0.08203039559503562,3.0483158055174516e-07,resnet50-seed43,43,mild,0.9812345679012345,4050
0.0494346595466279,3994,0.01047556573226128,0.004559716184933981,2.384185791015625e-07,-1.1920928955078125e-07,1.704692840576172e-05,0.5268861389664461,0.9776294220946775,4050,0.019237004062275798,"[0, 0, 0, 0, 0, 0, 1, 8, 17, 12, 17, 31, 29, 44, 3891]",0.02862833532411522,73,0.01827741612418628,spectral_appearance,0.2602739726027397,0.010710937486352184,0.9790123456790123,0.9357876454658304,resnet50,0.13636238976042786,7.779301935680538e-05,resnet50-seed43,43,moderate,0.9706172839506173,4050
0.11586567754421409,3994,0.025957422381565894,0.019277265932824878,3.933906555175781e-06,0.0,0.0005743950605392456,0.48399273026313144,0.9347360133913627,4050,0.04494051778758013,"[0, 0, 0, 0, 1, 3, 9, 29, 35, 34, 40, 46, 59, 119, 3675]",0.06565911032358265,235,0.05883825738607912,spectral_appearance,0.16595744680851063,0.03718465260784099,0.9375308641975308,0.8064482321977519,resnet50,0.34399546143784737,0.0022200884011583603,resnet50-seed43,43,severe,0.9303703703703704,4050
0.020872386998449805,3994,0.0036524851822558745,-0.0005268541530326561,0.0,-7.152557373046875e-07,1.1920928955078125e-07,0.5455268251593878,0.9962701082876191,4050,0.008015122259104617,"[0, 0, 0, 0, 0, 0, 0, 4, 7, 10, 10, 9, 17, 28, 3965]",0.015271886658094851,5,0.0012518778167250877,texture,0.2,0.0013081517648165515,0.9955555555555555,0.9875887425005118,resnet50,0.05466145055774052,0.0,resnet50-seed43,43,mild,0.9879012345679012,4050
0.035078311062216865,3994,0.011708595465730737,0.004310996142434485,0.0,-7.152557373046875e-07,4.0531158447265625e-06,0.5261444673122995,0.9768877504405308,4050,0.012080567810270514,"[0, 0, 0, 0, 0, 1, 3, 4, 18, 16, 22, 18, 33, 42, 3893]",0.02814783202793434,54,0.013520280420630946,texture,0.2037037037037037,0.010019236306118449,0.9807407407407407,0.9188716377053783,resnet50,0.0815429180004106,0.00011016613321140069,resnet50-seed43,43,moderate,0.9785185185185186,4050
0.08403384796348078,3994,0.023506198363539614,0.015328525356304499,4.76837158203125e-07,-3.5762786865234375e-07,0.00014919042587280273,0.4941733050053581,0.9449165881335894,4050,0.032352591841309196,"[0, 0, 0, 0, 2, 6, 11, 23, 29, 20, 35, 43, 55, 66, 3760]",0.05788219070837466,188,0.04707060590886329,texture,0.047872340425531915,0.03162104071267082,0.9464197530864198,0.8076930095941268,resnet50,0.20795648409750386,0.0012588934613625973,resnet50-seed43,43,severe,0.9461728395061728,4050
0.06950055506806713,3975,0.013625056883435191,0.008328522716039493,2.0265579223632812e-06,-1.1920928955078125e-06,4.4912099838256836e-05,0.9598940691359634,0.9697991498657414,4050,0.029264060545850692,"[0, 0, 0, 0, 0, 3, 5, 14, 19, 15, 31, 25, 31, 44, 3863]",0.035074046737261416,117,0.02943396226415094,resolution,0.21367521367521367,0.017775606561747707,0.965679012345679,0.9635851050474112,vit_small_patch16_224,0.18380591025284979,4.7980490778844686e-05,vit_small_patch16_224-seed17,17,mild,0.957037037037037,4050
0.3258712330987813,3975,0.036688173898944146,0.029785996712284324,2.6941299438476562e-05,-3.5762786865234375e-07,0.0027712583541870117,0.8343508381286762,0.8442559188584541,4050,0.1524979445742972,"[0, 0, 0, 0, 0, 2, 11, 38, 50, 57, 57, 65, 89, 149, 3532]",0.0936239865161989,708,0.1781132075471698,resolution,0.1115819209039548,0.11297677812585585,0.8177777777777778,0.8318210752964246,vit_small_patch16_224,1.0416575211055026,0.005282975156226184,vit_small_patch16_224-seed17,17,moderate,0.8123456790123457,4050
0.9218253547766209,3975,0.07427932132909328,0.06672766529483559,0.001875162124633789,1.1026859283447266e-06,0.06634838879108429,0.5391062838210035,0.5490113645507813,4050,0.43456862167075827,"[0, 0, 0, 0, 1, 18, 32, 72, 103, 109, 127, 126, 161, 278, 3023]",0.19127571139619629,1997,0.5023899371069183,resolution,0.10766149223835754,0.33594119099531905,0.49333333333333335,0.5789766172553934,vit_small_patch16_224,4.006869908126385,0.0841909465020576,vit_small_patch16_224-seed17,17,severe,0.49333333333333335,4050
0.04625232799003845,3975,0.006590645982895368,0.0017048452445018439,5.960464477539062e-07,-9.5367431640625e-07,7.748603820800781e-06,0.9771813053237306,0.9870863860535084,4050,0.0213874561624762,"[0, 0, 0, 0, 0, 0, 2, 5, 8, 17, 9, 10, 20, 35, 3944]",0.01912984984279811,51,0.012830188679245283,spectral_appearance,0.3333333333333333,0.0073158362011351615,0.9844444444444445,0.9875126756634955,vit_small_patch16_224,0.1142766568946104,9.449778997104103e-06,vit_small_patch16_224-seed17,17,mild,0.971604938271605,4050
0.07249297001827643,3975,0.013993935356905431,0.008121550885247596,3.2186508178710938e-06,-4.76837158203125e-07,6.330013275146484e-05,0.9420957310252165,0.9520008117549942,4050,0.02947103237664253,"[0, 0, 0, 0, 0, 1, 1, 17, 18, 19, 23, 28, 36, 58, 3849]",0.03532877097879044,123,0.030943396226415093,spectral_appearance,0.3008130081300813,0.02045318233779228,0.9624691358024692,0.9502640385221484,vit_small_patch16_224,0.20316268623320347,0.0001644871208657217,vit_small_patch16_224-seed17,17,moderate,0.957037037037037,4050
0.20201560413451589,3975,0.034862441089418196,0.02862927082144184,3.832578659057617e-05,1.7881393432617188e-06,0.0025476962327957153,0.8353745448871702,0.8452796256169479,4050,0.08692622290717229,"[0, 0, 0, 0, 1, 6, 14, 31, 44, 47, 66, 62, 99, 115, 3565]",0.09361528189692589,433,0.10893081761006289,spectral_appearance,0.13163972286374134,0.07082512734954864,0.8839506172839506,0.8126378505038223,vit_small_patch16_224,0.5849240377377947,0.004291479957323578,vit_small_patch16_224-seed17,17,severe,0.8797530864197531,4050
0.028365781194991682,3975,0.004461205616409396,-0.00036259069118970707,-2.384185791015625e-07,-2.5033950805664062e-06,4.76837158203125e-07,0.986434780249377,0.9963398609791548,4050,0.012167033420668745,"[0, 0, 0, 0, 0, 0, 0, 4, 7, 7, 7, 13, 16, 20, 3976]",0.013822488859080443,5,0.0012578616352201257,texture,0.4,0.0018393337506929573,0.9950617283950617,0.9959767887745923,vit_small_patch16_224,0.07361956612560898,4.267642127724432e-07,vit_small_patch16_224-seed17,17,mild,0.9834567901234568,4050
0.039119695104708425,3975,0.00995582738776266,0.0023792707993660444,-1.1920928955078125e-07,-3.6954879760742188e-06,4.887580871582031e-06,0.9638947898253726,0.9737998705551505,4050,0.015213312462524152,"[0, 0, 0, 0, 0, 0, 0, 10, 12, 10, 15, 14, 20, 27, 3942]",0.020830717310280623,46,0.011572327044025157,texture,0.17391304347826086,0.010887456948531986,0.9809876543209877,0.9689624526143366,vit_small_patch16_224,0.10323166889052175,0.00010614235634811767,vit_small_patch16_224-seed17,17,moderate,0.977037037037037,4050
0.1009664129291608,3975,0.01975403344189679,0.011727282971511653,8.344650268554688e-07,-3.5762786865234375e-06,4.252791404724121e-05,0.9161050698863411,0.926010150616119,4050,0.04388999164840325,"[0, 0, 0, 0, 0, 6, 6, 24, 24, 19, 25, 32, 36, 64, 3814]",0.044470857473812235,204,0.05132075471698113,texture,0.08333333333333333,0.03620566055577054,0.9397530864197531,0.9100256678816685,vit_small_patch16_224,0.28309144447916795,0.0017452217649748514,vit_small_patch16_224-seed17,17,severe,0.9390123456790124,4050
0.15716169981998565,3898,0.05130056944894202,0.034668875535329186,0.0005060136318206787,-2.2590160369873047e-05,0.01427491009235382,0.9089761798761125,0.9543379053643941,4050,0.04418750030758935,"[0, 0, 0, 1, 1, 18, 47, 65, 66, 72, 93, 108, 128, 217, 3234]",0.17758833239893057,292,0.07491021036428938,resolution,0.1917808219178082,0.03888920472823812,0.9207407407407407,0.954977844165448,vit_small_patch16_224,0.3411187130504918,0.00026416704770614236,vit_small_patch16_224-seed29,29,mild,0.8953086419753087,4050
0.4180837424807736,3898,0.09095260911517673,0.07028204633865827,0.004155784845352173,-1.430511474609375e-06,0.09875592589378357,0.7807771963350797,0.8261389218233612,4050,0.1637144213767699,"[0, 0, 0, 0, 6, 16, 41, 112, 144, 154, 146, 157, 224, 322, 2728]",0.2787355478669284,930,0.23858388917393536,resolution,0.12365591397849462,0.1433981443113715,0.7567901234567901,0.858591986753035,vit_small_patch16_224,1.1068968408284459,0.014149916171315348,vit_small_patch16_224-seed29,29,moderate,0.740246913580247,4050
0.9505107380271657,3898,0.1477475710047616,0.12298256050657343,0.03493010997772217,0.0005123168230056763,0.24350561201572418,0.5313237426739935,0.5766854681622751,4050,0.41439233385486374,"[0, 0, 0, 0, 16, 51, 123, 215, 195, 196, 210, 247, 262, 360, 2175]",0.416430354087334,2152,0.5520779887121601,resolution,0.13847583643122677,0.3550896696669417,0.44246913580246916,0.6876985633918408,vit_small_patch16_224,3.041964432348129,0.08306514250876391,vit_small_patch16_224-seed29,29,severe,0.43679012345679014,4050
0.08258387049321539,3898,0.01998965643806222,0.006515997111061473,4.044175148010254e-05,-9.420514106750488e-05,0.0011903047561645508,0.9339888665194438,0.9793505920077253,4050,0.020925411147835832,"[0, 0, 0, 0, 0, 2, 9, 27, 44, 42, 60, 57, 87, 140, 3582]",0.09758116343339365,91,0.023345305284761416,spectral_appearance,0.32967032967032966,0.011653367696590443,0.9676543209876544,0.9778343213447231,vit_small_patch16_224,0.1678780957009935,4.298125285779607e-05,vit_small_patch16_224-seed29,29,mild,0.9476543209876543,4050
0.13563055806864333,3898,0.04006622455738209,0.021537570276378114,0.0002796947956085205,-5.586445331573486e-05,0.007334008812904358,0.887243497759121,0.9326052232474025,4050,0.04014008964285444,"[0, 0, 0, 0, 1, 9, 16, 42, 68, 73, 67, 86, 117, 198, 3373]",0.1392996532099677,234,0.06003078501795793,spectral_appearance,0.2777777777777778,0.03486217074308129,0.9291358024691359,0.9225731223929984,vit_small_patch16_224,0.30081636517249394,0.0010063100137174211,vit_small_patch16_224-seed29,29,moderate,0.9138271604938272,4050
0.2911493336379454,3898,0.08463021074916109,0.06355038545381876,0.0026723146438598633,1.1160969734191895e-05,0.06629152595996857,0.7759230510282541,0.8212847765165356,4050,0.10103708274938442,"[0, 0, 0, 3, 15, 24, 47, 117, 123, 127, 119, 127, 194, 273, 2881]",0.25282690622222903,658,0.16880451513596717,spectral_appearance,0.1534954407294833,0.10080587886552772,0.8182716049382716,0.7623201045983536,vit_small_patch16_224,0.6915697951571944,0.010132053040695019,vit_small_patch16_224-seed29,29,severe,0.8108641975308643,4050
0.0494329313225095,3898,0.01092247255054521,-0.0017507058308448321,-7.838010787963867e-06,-0.0003265887498855591,7.449090480804443e-05,0.9503793236959657,0.9957410491842471,4050,0.010482678729810813,"[0, 0, 0, 0, 2, 0, 8, 16, 29, 36, 39, 38, 60, 113, 3709]",0.07496092836649838,10,0.002565418163160595,texture,0.5,0.002487323447062117,0.9888888888888889,0.9953713953246027,vit_small_patch16_224,0.09823713917806354,1.3412589544276787e-06,vit_small_patch16_224-seed29,29,mild,0.9676543209876544,4050
0.054109610779494284,3898,0.02417556674392135,0.001992112074369266,7.271766662597656e-06,-0.00041572749614715576,0.0006064921617507935,0.9254927696689945,0.9708544951572761,4050,0.009999013601997687,"[0, 0, 0, 0, 2, 3, 9, 26, 33, 28, 48, 53, 71, 113, 3664]",0.0868055991048031,61,0.01564905079527963,texture,0.18032786885245902,0.014545315721047778,0.9649382716049383,0.967018620674773,vit_small_patch16_224,0.10709033884556729,0.0001849108367626886,vit_small_patch16_224-seed29,29,moderate,0.9649382716049383,4050
0.08562377314744472,3898,0.04366511775387658,0.017099991190580675,9.807944297790527e-05,-0.0003373473882675171,0.0031589120626449585,0.8800282631794127,0.9253899886676942,4050,0.0149502033363154,"[0, 0, 0, 1, 9, 4, 18, 43, 58, 58, 66, 73, 78, 172, 3470]",0.13074088133019998,174,0.044638276038994354,texture,0.14942528735632185,0.03556267881682067,0.9303703703703704,0.9171265087391186,vit_small_patch16_224,0.17807276831511135,0.0013526596555403139,vit_small_patch16_224-seed29,29,severe,0.942716049382716,4050
0.09931759387851333,3884,0.041373493641982846,0.019902485344145033,0.0010441243648529053,-6.80088996887207e-05,0.011432498693466187,0.8900539974338215,0.9699402353096678,4050,0.015252618046454374,"[0, 0, 0, 1, 4, 11, 29, 71, 65, 55, 90, 89, 139, 218, 3278]",0.1764462902941959,138,0.03553038105046344,resolution,0.26811594202898553,0.018186212268214052,0.9525925925925925,0.97760387297529,vit_small_patch16_224,0.20326822107692605,4.8529187623837835e-05,vit_small_patch16_224-seed43,43,mild,0.934320987654321,4050
0.35718298035325774,3884,0.10869214452343222,0.0829838674892614,0.0112534761428833,-1.4483928680419922e-05,0.13210532069206238,0.7706401525703275,0.8505263904461737,4050,0.11753105131932247,"[0, 0, 0, 2, 18, 48, 85, 149, 140, 141, 196, 195, 228, 379, 2469]",0.3521254813672995,831,0.2139546858908342,resolution,0.13838748495788206,0.12119156858254218,0.774074074074074,0.8901262373490432,vit_small_patch16_224,0.7681850107192281,0.006972595640908398,vit_small_patch16_224-seed43,43,moderate,0.7624691358024691,4050
1.0716333059425511,3884,0.15537930035296782,0.11726661651222794,0.03404167294502258,-0.00012034177780151367,0.2431660145521164,0.45945133646984665,0.5393375743456927,4050,0.48543603912547784,"[0, 0, 1, 8, 29, 58, 123, 194, 232, 192, 224, 214, 284, 395, 2096]",0.44875336204152994,2443,0.6289907312049433,resolution,0.23209169054441262,0.3966214308505679,0.36271604938271607,0.6934960060676717,vit_small_patch16_224,3.2225361291251664,0.09539844535893918,vit_small_patch16_224-seed43,43,severe,0.35975308641975307,4050
0.06791266791977198,3884,0.015242899818184935,0.002813649942845474,4.26173210144043e-05,-0.0001958310604095459,0.0011428743600845337,0.9124495665978922,0.9923358044737385,4050,0.006706834317725378,"[0, 0, 0, 0, 1, 7, 12, 35, 51, 53, 49, 74, 110, 188, 3470]",0.12825814930910556,37,0.00952626158599382,spectral_appearance,0.40540540540540543,0.0029733036850041195,0.9851851851851852,0.9935856902310815,vit_small_patch16_224,0.13359642326935692,4.877305288827922e-07,vit_small_patch16_224-seed43,43,mild,0.9540740740740741,4050
0.08759587465622418,3884,0.030863112608591717,0.012922310034434,0.00025138258934020996,-0.000125005841255188,0.004589080810546875,0.8916680475853557,0.971554285461202,4050,0.012574617796474011,"[0, 0, 0, 1, 6, 5, 19, 47, 67, 58, 73, 95, 117, 230, 3332]",0.15679723953712515,92,0.02368692070030896,spectral_appearance,0.34782608695652173,0.011873850162058068,0.9681481481481482,0.9742761835839764,vit_small_patch16_224,0.17440830991768952,7.346441091297059e-05,vit_small_patch16_224-seed43,43,moderate,0.9432098765432099,4050
0.17230803175195109,3884,0.06297752544467831,0.042599013227003595,0.0017131567001342773,2.6226043701171875e-06,0.03071398288011551,0.8269977634311519,0.9068840013069982,4050,0.03516835955925923,"[0, 0, 0, 2, 5, 26, 43, 92, 107, 117, 100, 133, 163, 270, 2992]",0.24068274094424622,339,0.0872811534500515,spectral_appearance,0.18289085545722714,0.04831343611286778,0.9007407407407407,0.9045944387275289,vit_small_patch16_224,0.3611398742799512,0.001681390032007316,vit_small_patch16_224-seed43,43,severe,0.8849382716049383,4050
0.055517523799221084,3884,0.011308514277140299,-0.0015122371838416583,-8.195638656616211e-06,-0.0005338042974472046,0.0002002120018005371,0.9166605818772589,0.9965468197531051,4050,0.0061187674013185225,"[0, 0, 0, 0, 1, 6, 12, 29, 38, 43, 62, 72, 81, 156, 3550]",0.11523648198406454,11,0.0028321318228630276,texture,0.36363636363636365,0.0017014888785768143,0.9898765432098765,0.9965332151710854,vit_small_patch16_224,0.11019257408178845,1.4022252705380278e-06,vit_small_patch16_224-seed43,43,mild,0.962716049382716,4050
0.06360622872980516,3884,0.02815776743270733,0.005485156546404332,3.820657730102539e-05,-0.0006578117609024048,0.0022658109664916992,0.8956002769960667,0.9754865148719128,4050,0.002984718422830865,"[0, 0, 0, 1, 3, 5, 15, 45, 58, 55, 70, 50, 103, 160, 3485]",0.13469682186817974,61,0.015705458290422244,texture,0.2786885245901639,0.011683182016875994,0.9683950617283951,0.9740899227837356,vit_small_patch16_224,0.12654299657591683,0.00017192501143118425,vit_small_patch16_224-seed43,43,moderate,0.9577777777777777,4050
